Time, Buy Exchange, Sell Exchange, Buy Price, Sell Price, Amount, Profit, Buy Exchange Ask List, Sell Exchange Bid List
"1/23/2016 4:54:41 PM","OkCoin","Btce","386.85","390.375","0.051","0.1012561400","{386.85, 0.15},{386.86, 3.75},{386.88, 0.1},{386.89, 0.25},{386.96, 0.06},{386.97, 4},{386.98, 0.01},{387.08, 0.01},{387.18, 0.01},{387.28, 0.01}","{390.398, 0.045221},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:54:47 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.99803, 3.61680000},{393.00706, 15.00000000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783}"
"1/23/2016 4:54:47 PM","OkCoin","Btce","386.82","390.375","0.051","0.1027861400","{386.82, 0.15},{386.83, 3.85},{386.88, 0.01},{386.97, 4},{386.98, 0.01},{387.08, 0.01},{387.18, 0.01},{387.28, 0.01},{387.41, 1.07},{387.42, 0.166}","{390.398, 0.045221},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783}"
"1/23/2016 4:54:54 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.99803, 3.61680000},{393.00706, 15.00000000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:54:54 PM","OkCoin","Btce","386.81","390.375","0.051","0.1032961400","{386.81, 0.25},{386.82, 0.218},{386.83, 3.6},{386.88, 0.01},{386.96, 1.07},{386.97, 4},{386.98, 0.01},{387.08, 0.01},{387.18, 0.01},{387.42, 0.166}","{390.398, 0.045221},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:00 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.99801, 15.00000000},{392.99803, 3.61680000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783}"
"1/23/2016 4:55:00 PM","OkCoin","Btce","386.81","390.375","0.051","0.1032961400","{386.81, 0.23},{386.82, 0.25},{386.83, 3.6},{386.88, 0.01},{386.95, 1.07},{386.97, 4},{386.98, 0.01},{387.08, 0.01},{387.18, 0.01},{387.37, 12.665}","{390.398, 0.045221},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783}"
"1/23/2016 4:55:09 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.98653, 3.61680000},{392.99801, 15.00000000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:09 PM","OkCoin","Btce","386.8","390.387","0.051","0.103874130","{386.8, 0.25},{386.81, 0.23},{386.82, 0.25},{386.83, 3.6},{386.88, 0.01},{386.95, 1.07},{386.97, 4},{386.98, 0.01},{387.08, 0.01},{387.18, 0.01}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:15 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.98652, 15.00000000},{392.98653, 3.61680000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:15 PM","OkCoin","Btce","386.79","390.387","0.051","0.1043841300","{386.79, 0.23},{386.8, 0.25},{386.82, 0.25},{386.83, 3.6},{386.88, 0.01},{386.94, 1.07},{386.97, 4},{386.98, 0.01},{387.08, 0.01},{387.18, 0.01}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:21 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.97503, 3.61680000},{392.98652, 15.00000000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:21 PM","OkCoin","Btce","386.75","390.387","0.051","0.1064241300","{386.75, 2.48},{386.76, 0.1},{386.77, 0.1},{386.8, 12},{386.88, 0.01},{386.93, 1.59},{386.98, 0.01},{387.08, 0.01},{387.11, 25},{387.12, 0.166}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:27 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.97502, 15.00000000},{392.97503, 3.61680000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783}"
"1/23/2016 4:55:27 PM","OkCoin","Btce","386.69","390.387","0.051","0.1094841300","{386.69, 15.95},{386.7, 12.675},{386.71, 2.48},{386.74, 0.25},{386.78, 0.01},{386.88, 0.01},{386.92, 2.42},{386.98, 0.01},{387.08, 0.01},{387.11, 25}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783}"
"1/23/2016 4:55:34 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.96353, 3.61680000},{392.97502, 15.00000000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:34 PM","OkCoin","Btce","386.64","390.387","0.051","0.1120341300","{386.64, 0.1},{386.65, 15.85},{386.66, 12.672},{386.68, 0.01},{386.78, 0.01},{386.88, 0.01},{386.91, 2.42},{386.98, 0.01},{387.08, 0.01},{387.12, 0.166}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:40 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.96353, 3.61680000},{392.97502, 15.00000000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:40 PM","OkCoin","Btce","386.6","390.387","0.051","0.114074130","{386.6, 0.1},{386.61, 7.85},{386.63, 0.25},{386.68, 0.01},{386.78, 0.01},{386.88, 0.01},{386.9, 2.141},{386.97, 0.166},{386.98, 0.01},{387.13, 32.668}","{390.398, 0.045221},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:46 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.96352, 15.00000000},{392.96353, 3.61680000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.056255},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:46 PM","OkCoin","Btce","386.57","390.398","0.051","0.1156664500","{386.57, 0.25},{386.58, 0.11},{386.59, 7.75},{386.61, 0.1},{386.68, 0.01},{386.78, 0.01},{386.88, 0.01},{386.96, 12.666},{386.97, 0.166},{386.98, 0.01}","{390.398, 0.056255},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:46 PM","Kraken","Btce","388.40153","390.398","0.05135956","0.01056817","{388.40153, 7.366},{388.42988, 0.251},{388.97000, 9.022},{389.00172, 7.424},{389.59999, 4.000},{389.61129, 1.302},{389.63499, 8.312},{390.18000, 12.919},{390.18556, 5.510},{390.78140, 7.041}","{390.398, 0.056255},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:53 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.96352, 15.00000000},{392.96353, 3.61680000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.067293},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:53 PM","OkCoin","Btce","386.56","390.398","0.051","0.1161764500","{386.56, 0.115},{386.57, 8.1},{386.58, 0.01},{386.68, 0.01},{386.78, 0.01},{386.88, 0.01},{386.97, 0.166},{387.13, 12},{387.14, 25},{387.5, 0.3}","{390.398, 0.067293},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:53 PM","Kraken","Btce","388.40153","390.398","0.05135956","0.01056817","{388.40153, 7.366},{388.42988, 0.251},{388.96990, 1.276},{388.97000, 9.022},{389.00172, 7.424},{389.59999, 4.000},{389.61129, 1.302},{389.63499, 8.312},{390.18000, 12.919},{390.18556, 5.510}","{390.398, 0.067293},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
"1/23/2016 4:55:59 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.95203, 3.61680000},{392.96352, 15.00000000},{393.17080, 0.01915760},{393.30646, 0.06000000}","{390.398, 0.067293},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:59 PM","OkCoin","Btce","386.54","390.398","0.051","0.1171964500","{386.54, 0.1},{386.55, 0.25},{386.57, 7.85},{386.58, 0.01},{386.68, 0.01},{386.78, 0.01},{386.88, 0.01},{386.91, 8},{386.92, 12.681},{386.97, 0.166}","{390.398, 0.067293},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:55:59 PM","Kraken","Btce","388.40153","390.398","0.05135956","0.01056817","{388.40153, 7.366},{388.42988, 0.251},{388.64000, 9.067},{388.96990, 1.276},{389.00172, 7.424},{389.59000, 12.949},{389.59999, 4.000},{389.61129, 1.302},{389.63499, 8.312},{390.18556, 5.510}","{390.398, 0.067293},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.126, 0.0104},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029},{389.5, 3.4054783},{389.444, 0.01109033}"
"1/23/2016 4:56:06 PM","Anx","Btce","384.09014","390.398","0.03844868","0.1226275259848","{384.09014, 1.39275809},{388.00000, 1.50917768},{389.99990, 5.00000000},{390.00000, 3.71687789},{390.83465, 0.08511036},{392.84957, 0.05128303},{392.95202, 15.00000000},{392.95203, 3.61680000},{393.09876, 0.06000000},{393.17080, 0.01915760}","{390.398, 0.067293},{390.387, 0.01109154},{390.375, 0.01108752},{390.217, 0.011035},{390.148, 0.4},{390.126, 0.0104},{389.938, 0.51},{389.675, 0.011048},{389.605, 0.011036},{389.522, 0.84396029}"
